Orgao,Dataset,URL
"Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPQ","Ciência Sem Fronteiras: Estatística e Indicadores",http://www.cienciasemfronteiras.gov.br/web/csf/estatisticas-e-indicadores
"Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPQ","Programas Institucionais de Iniciação Científica e Tecnológica",http://www.cnpq.br/web/guest/piict
"Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPQ","Parcerias",http://www.cnpq.br/web/guest/parcerias
"Conselho Nacional de Educação - CNE","Legislação ",http://portal.mec.gov.br/index.php?option=com_content&view=article&id=17644&Itemid=1179 
"Conselho Nacional de Educação - CNE","Ações e Programas ",http://portal.mec.gov.br/index.php?option=com_content&view=article&id=17650&Itemid=1165 
"Conselho Nacional de Educação - CNE","Auditorias  ",http://portal.mec.gov.br/index.php?option=com_content&view=article&id=14947&Itemid=1166 
"Conselho Nacional de Educação - CNE","Piso Salarial Profissional Nacional ",http://portal.mec.gov.br/index.php?option=com_content&view=article&id=12253&Itemid=382 
"Conselho Nacional de Educação - CNE","Licitações  ",http://portal.mec.gov.br/index.php?option=com_content&view=licitacoes&Itemid=97&limit=10 
"Conselho Nacional de Educação - CNE","Atas de Registro de Preços ",http://portal.mec.gov.br/index.php?option=com_content&view=article&id=13945&Itemid=1002 
"Conselho Nacional de Educação - CNE","Audiência Pública - Fornecedores",http://portal.mec.gov.br/index.php?option=com_content&view=article&id=16377&Itemid=1104 
"Conselho Nacional de Política Fazendária - CONFAZ","Atos PMPF",http://www.fazenda.gov.br/confaz/confaz/atos/atos_pmpf/atopmpf.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Atos MVA",http://www.fazenda.gov.br/confaz/confaz/atos/atos_MVA/atomva.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Convênios",http://www.fazenda.gov.br/confaz/confaz/Convenios/ICMS/ConvenioICMS.htm
"Conselho Nacional de Política Fazendária - CONFAZ","Convênios",http://www.fazenda.gov.br/confaz/Confaz/Convenios/Arrecadacao/CONVENIO_ARRECADACAO.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Convênios",http://www.fazenda.gov.br/confaz/confaz/Convenios/ECF/ConvenioECF.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Ajustes SINIEF",http://www.fazenda.gov.br/confaz/confaz/ajustes/Ajustes_SINIEF.htm
"Conselho Nacional de Política Fazendária - CONFAZ","Protocolos ICMS",http://www.fazenda.gov.br/confaz/confaz/protocolos/ICMS/Protocolos_ICMS.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Protocolo ECF",http://www.fazenda.gov.br/confaz/confaz/protocolos/ECF/protocoloECF.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Atos declaratórios",http://www.fazenda.gov.br/confaz/confaz/atos/atos_declaratorios/atodeclaratorio.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Atos Cotepe",http://www.fazenda.gov.br/confaz/confaz/atos/atos_cotepe/atoscotepe.asp
"Conselho Nacional de Política Fazendária - CONFAZ","Atos CONFAZ",http://www.fazenda.gov.br/confaz/confaz/atos/atos%20confaz/atos_confaz.htm
"Conselho Nacional de Política Fazendária - CONFAZ","Despachos",http://www.fazenda.gov.br/confaz/confaz/Atos/Despacho/despachos.htm
"Conselho Nacional de Política Fazendária - CONFAZ","Legislação - GNRE",http://www.gnre.pe.gov.br/gnre/portal/GNRE_Legislacao.jsp
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Documentos Internos ",http://www4.planalto.gov.br/consea/documentos/view 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Plano Nacional de Segurança Alimentar e Nutrição 2012-2015 ",www.mds.gov.br/segurancaalimentar/resolveuid/32c1698752f2e34b48fe1d8cbc0fd823/download 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","4ª Revista Conferência SAN ",http://www4.planalto.gov.br/consea/destaque/revista 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Exposição de Motivos ",http://www4.planalto.gov.br/consea/exposicao-de-motivos 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Comissões Permanentes ",http://www4.planalto.gov.br/consea/comissoes-permanentes/comissoes-permanentes/view 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Agenda Internacional ",http://www4.planalto.gov.br/consea/documentos/agenda-internacional 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Indicadores e Monitoramento ",http://www4.planalto.gov.br/consea/documentos/indicadores-e-monitoramento 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Orçamento de SAN e Plano Plurianual ",http://www4.planalto.gov.br/consea/documentos/orcamento-de-san-e-plano-plurianual 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Transferência de Renda ",http://www4.planalto.gov.br/consea/documentos/transferencia-de-renda 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Agenda ",http://www4.planalto.gov.br/consea/eventos
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Plenárias ",http://www4.planalto.gov.br/consea/plenarias 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Internacional - Documentos ",http://www4.planalto.gov.br/consea/internacional/documentos 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Internacional - Cronograma de Eventos ",http://www4.planalto.gov.br/consea/internacional/cronograma-de-eventos-internacionais-1 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Indicadores ",http://www4.planalto.gov.br/consea/consea-1/indicadores-de-seguranca-alimentar-e-nutricional-2010/view 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Conferências ",http://www4.planalto.gov.br/consea/as-conferencias 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Conseas Estaduais ",http://www4.planalto.gov.br/consea/conselhos-estaduais 
"Conselho Nacional de Segurança Alimentar e Nutricional - CONSEA","Publicações  ",http://www4.planalto.gov.br/consea/publicacoes 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Competências ",http://portal.mj.gov.br/conade/compete.ASP 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Comissões permanentes ",http://portal.mj.gov.br/conade/comissoesTematicas.asp 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Reuniões ",http://portal.mj.gov.br/conade/reuni%C3%B5es.asp 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Documentos ",http://portal.mj.gov.br/conade/documentos.asp 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Legislação  ",http://portal.mj.gov.br/conade/legislacao.asp 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Criação de conselhos ",http://portal.mj.gov.br/conade/criacaoConselho.asp 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Conferências ",http://portal.mj.gov.br/conade/conferencia/conferen_sub.asp 
"Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE","Palestras ",http://portal.mj.gov.br/conade/palestras.asp 
"Conselho das Cidades","Balanço dos Conselhos Estaduais   ",http://www.cidades.gov.br/index.php?option=com_content&view=category&layout=blog&id=105&Itemid=134
"Conselho das Cidades","Grupos de Trabalho",http://www.cidades.gov.br/index.php?option=com_content&view=category&layout=blog&id=110&Itemid=138
"Conselho das Cidades","Coodernação Executiva do ConCidades",http://www.cidades.gov.br/index.php?option=com_content&view=category&layout=blog&id=113&Itemid=141
"Conselho das Cidades","Comitês Técnicos",http://www.cidades.gov.br/index.php?option=com_content&view=category&layout=blog&id=109&Itemid=137
"Conselho de Desenvolvimento Econômico e Social - CDES","Sobre o CDES ",http://www.cdes.gov.br/conteudo/41/o-que-e-o-cdes.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Grupos de trabalho/temáticos ",http://www.cdes.gov.br/conteudo/8171/grupos-tematicos.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Observatório da equidade ",http://www.cdes.gov.br/observatoriodaequidade/default.php 
"Conselho de Desenvolvimento Econômico e Social - CDES","Balanço de atividades ",http://www.cdes.gov.br/conteudo/888/relatorios-anuais-de-atividades.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Linha do tempo do CDES ",http://www.cdes.gov.br/linha-do-tempo.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Agenda ",http://www.cdes.gov.br/evento/proximos.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Grupo pleno do CDES ",http://www.cdes.gov.br/exec/conselho/exibe_grupo.php?p=f01200e46c4159d85ac7f439e245ed652ad505b7be 
"Conselho de Desenvolvimento Econômico e Social - CDES","Clipping de notícias  ",http://www.cdes.gov.br/clipping.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Cooperação internacional ",http://www.cdes.gov.br/internacional.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Biblioteca ",http://www.cdes.gov.br/conteudo/15069/documentos-de-orientacao-estrategica.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Matérias aprovadas ",http://www.cdes.gov.br/materias_aprovadas.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Publicações ",http://www.cdes.gov.br/conteudo/6808/publicacoes-do-cdes.html 
"Conselho de Desenvolvimento Econômico e Social - CDES","Estudos e pesquisas ",http://www.cdes.gov.br/estudo.html 
"Controladoria-Geral da União - CGU","Consocial - Boletins Informativos ",http://www.consocial.cgu.gov.br/biblioteca/boletins-informativos/ 
"Controladoria-Geral da União - CGU","Pessoal ",http://www.cgu.gov.br/CGU/QuemEQuem/index.asp 
"Controladoria-Geral da União - CGU","Discursos - Ministro ",http://www.cgu.gov.br/Ministro/Discursos/index.asp 
"Controladoria-Geral da União - CGU","Documentos de Reuniões ",http://www.cgu.gov.br/ConselhoTransparencia/Documentos.asp 
"Controladoria-Geral da União - CGU","Legislação Específica ",http://www.cgu.gov.br/ConselhoTransparencia/Legislacao.asp 
"Controladoria-Geral da União - CGU","Contratos ",http://www.cgu.gov.br/Licitacoes/Contratos/index.asp 
"Controladoria-Geral da União - CGU","Contratações Consultoria ",http://www.cgu.gov.br/Licitacoes/Contratacoes/index.asp 
"Controladoria-Geral da União - CGU","Atas de Registros de Preços Vigentes ",http://www.cgu.gov.br/Licitacoes/Atas-Registro-Preco/index.asp 
"Controladoria-Geral da União - CGU","Concursos ",http://www.cgu.gov.br/Concursos/ 
"Controladoria-Geral da União - CGU","Legislação - LEIS ",http://www.cgu.gov.br/Legislacao/Leis.asp 
"Controladoria-Geral da União - CGU","Legislação - DECRETOS ",http://www.cgu.gov.br/Legislacao/Decretos.asp 
"Controladoria-Geral da União - CGU","Legislação - Medidas Provisórias ",http://www.cgu.gov.br/Legislacao/MedidasProvisorias.asp 
"Controladoria-Geral da União - CGU","Legislação -  Portarias ",http://www.cgu.gov.br/Legislacao/Portarias.asp 
"Controladoria-Geral da União - CGU","Legislação - Instruções Normativas ",http://www.cgu.gov.br/Legislacao/InstrucoesNormativas.asp 
"Controladoria-Geral da União - CGU","Legislação - Regimento interno ",http://www.cgu.gov.br/Legislacao/RegimentoInterno.asp 
"Controladoria-Geral da União - CGU","Consultas Públicas ",http://www.cgu.gov.br/Legislacao/ConsultasPublicas.asp 
"Controladoria-Geral da União - CGU","Sistema Legis ",http://www.legis.cgu.gov.br/ 
"Controladoria-Geral da União - CGU","Publicações e Orientações ",http://www.cgu.gov.br/Publicacoes/ 
"Controladoria-Geral da União - CGU"," Prestação de Contas do Presidente da República ",http://www.cgu.gov.br/Publicacoes/PrestacaoContasPresidente/index.asp 
"Controladoria-Geral da União - CGU","Relatório de Avaliação do Plano Plurianual 2008-2011 ",http://www.cgu.gov.br/Publicacoes/AvaliacaoPPA/index.asp 
"Controladoria-Geral da União - CGU"," Relatórios de Gestão ",http://www.cgu.gov.br/Publicacoes/RelatGestao/index.asp 
"Controladoria-Geral da União - CGU","Relatórios de Gestão Fiscal ",http://www.cgu.gov.br/Publicacoes/RelatGestaoFiscal/index.asp 
"Controladoria-Geral da União - CGU","Revista da CGU ",http://www.cgu.gov.br/Publicacoes/RevistaCgu/index.asp 
"Controladoria-Geral da União - CGU","Simulador de Aposentadoria do Servidor Público ",http://www.cgu.gov.br/Simulador/Scap.asp 
"Controladoria-Geral da União - CGU","Eventos ",http://www.cgu.gov.br/Eventos/index.asp 
"Controladoria-Geral da União - CGU","Balanço das Ações da CGU ",http://www.cgu.gov.br/Publicacoes/BalancoAcoes/index.asp 
"Controladoria-Geral da União - CGU","Conexão CGU ",http://www.cgu.gov.br/conexao-cgu/index.asp 
"Controladoria-Geral da União - CGU","Processos de Contas Anuais ",http://www.cgu.gov.br/Contas/2010/index.asp 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização (funcionamento)",http://www.cgu.gov.br/AuditoriaeFiscalizacao/ExecucaoProgramasGoverno/ 
"Controladoria-Geral da União - CGU","Avaliação da Execução de Programas de Governo (funcionamento)",http://www.cgu.gov.br/AuditoriaeFiscalizacao/ExecucaoProgramasGoverno/Sorteios/index.asp 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização ",http://www.cgu.gov.br/AuditoriaeFiscalizacao/AuditoriasEspeciais/ 
"Controladoria-Geral da União - CGU","Gastos com pessoal ",http://www.cgu.gov.br/AuditoriaeFiscalizacao/GastosComPessoal/ 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização ",http://www.cgu.gov.br/AuditoriaeFiscalizacao/AuditoriasAnuaisPrestConta/ 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização ",http://www.cgu.gov.br/AuditoriaeFiscalizacao/TomadasContasEspecial/ 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização ",http://www.cgu.gov.br/AuditoriaeFiscalizacao/RecursosExternos/ 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização (funcionamento)",http://www.cgu.gov.br/AuditoriaeFiscalizacao/GestoresFederais/ 
"Controladoria-Geral da União - CGU","Prevenção da Corrupção - Observatório",http://www.cgu.gov.br/ODP/index.asp 
"Controladoria-Geral da União - CGU","Auditoria e Fiscalização (funcionamento)",http://www.cgu.gov.br/AuditoriaeFiscalizacao/PerguntasFrequentes/ 
"Controladoria-Geral da União - CGU","Prevenção da Corrupção ",http://www.cgu.gov.br/PrevencaodaCorrupcao/ControleSocial/FortalecimentoGestao/index.asp 
"Controladoria-Geral da União - CGU","Correição ",http://www.cgu.gov.br/Correicao/ServidoresCapacitadosPAD/ 
"Controladoria-Geral da União - CGU","Prevenção da Corrupção - Parcerias",http://www.cgu.gov.br/PrevencaodaCorrupcao/ConvenioseParcerias/index.asp 
"Controladoria-Geral da União - CGU","Correição ",http://www.cgu.gov.br/Correicao/RelatoriosExpulsoes/ 
"Controladoria-Geral da União - CGU","Correição ",http://www.cgu.gov.br/Correicao/Enunciados/ 
"Controladoria-Geral da União - CGU","Correição - FAQ",http://www.cgu.gov.br/Correicao/PerguntasFrequentes/ 
"Controladoria-Geral da União - CGU","Ouvidoria Geral ",http://www.cgu.gov.br/Ouvidoria/Destaques/index.asp 
"Controladoria-Geral da União - CGU","Ouvidoria Geral - Atividades",http://www.cgu.gov.br/Publicacoes/RelatAtividadesOuvidoria/ 
"Controladoria-Geral da União - CGU","Ouvidoria Geral - Documentos Expedidos",http://www.cgu.gov.br/Ouvidoria/Documentos/ 
"Controladoria-Geral da União - CGU","Correição - Capacitados",http://www.cgu.gov.br/Correicao/ServidoresCapacitadosPAD/
"Controladoria-Geral da União - CGU","Prevenção da Corrupção - Internacional",http://www.cgu.gov.br/PrevencaodaCorrupcao/CompromissosInternacionais/index.asp 
"Controladoria-Geral da União - CGU","Guia de PAD ",http://www.cgu.gov.br/Publicacoes/GuiaPAD/ 
"Controladoria-Geral da União - CGU","Portal Transparência - Informações Mensais - Gastos Diretos do Governo ",http://www.portaldatransparencia.gov.br/PortalComprasDiretasPrincipal2.asp 
"Controladoria-Geral da União - CGU","Portal Transparência - Despesas - Consulta Temática ",http://www.portaldatransparencia.gov.br/PortalTematicas.asp 
"Controladoria-Geral da União - CGU","Portal Transparência - Convênios ",http://www.portaltransparencia.gov.br/convenios/ 
"Controladoria-Geral da União - CGU","Portal Transparência - Empresas e Pessoas Físicas Sancionadas  ",http://www.portaltransparencia.gov.br/ceis/ 
"Controladoria-Geral da União - CGU","Portal Transparência - Transparência Pública ",http://www3.transparencia.gov.br/TransparenciaPublica/seleciona.jsf 
"Controladoria-Geral da União - CGU","Portal Transparência - Aprenda Mais sobre Programa de Governo ",http://www.portaldatransparencia.gov.br/aprendaMais/Programas.asp 
"Controladoria-Geral da União - CGU","Portal Transparência/Copa 2014 - Investimentos - Aeroportos ",http://www.portaldatransparencia.gov.br/copa2014/matriz/investimentos-tema.asp?codAreaIntervencao=1&descricao=Aeroportos 
"Controladoria-Geral da União - CGU","Portal Transparência/Copa 2014 - Investimentos - Estádios ",http://www.portaldatransparencia.gov.br/copa2014/matriz/investimentos-tema.asp?codAreaIntervencao=2&descricao=Est%E1dio/Arena 
"Controladoria-Geral da União - CGU","Portal Transparência/Copa 2014 - Investimentos - Hotelaria ",http://www.portaldatransparencia.gov.br/copa2014/matriz/investimentos-tema.asp?codAreaIntervencao=3&descricao=Hotelaria 
